case,activity,start_time,end_time
group.hotel.2019-10-15_04-18-01_01.mongo.csv,MongoDump,2019-10-16 18:21:00,2019-10-16 18:21:03
group.hotel.2019-10-15_04-18-01_01.mongo.csv,ExtractStaleCounts,2019-10-16 18:39:24,2019-10-16 19:08:44
group.hotel.2019-10-15_04-18-01_01.mongo.csv,DeleteStaleCounts,2019-10-16 19:08:44,2019-10-16 19:16:53
group.hotel.2019-10-15_04-18-01_01.mongo.csv,MongoIndexConstructionTask,2019-10-16 19:16:53,2019-10-16 19:16:57
group.hotel.2019-10-15_04-18-01_01.mongo.csv,CreateMongoIndex,2019-10-16 21:57:24,2019-10-16 21:57:32
group.hotel.2019-10-15_04-18-01_01.mongo.csv,MongoDump,2019-10-16 21:57:24,2019-10-16 21:57:33
group.hotel.2019-10-15_04-18-01_01.mongo.csv,MongoDump,2019-10-16 21:57:24,2019-10-16 21:57:32
group.hotel.2019-10-15_04-18-01_01.mongo.csv,MongoDump,2019-10-16 21:57:24,2019-10-16 21:57:28
group.hotel.2019-10-15_04-18-01_01.mongo.csv,MongoDump,2019-10-16 21:57:28,2019-10-16 21:57:31
group.hotel.2019-10-15_04-18-01_01.mongo.csv,MongoDump,2019-10-16 21:57:31,2019-10-16 21:57:34
group.hotel.2019-10-15_04-18-01_01.mongo.csv,MongoDump,2019-10-16 21:57:32,2019-10-16 21:57:35
group.hotel.2019-10-15_04-18-01_01.mongo.csv,MongoDump,2019-10-16 21:57:33,2019-10-16 21:57:40
group.hotel.2019-10-15_04-18-01_01.mongo.csv,MongoDump,2019-10-16 21:57:34,2019-10-16 21:57:40
group.hotel.2019-10-15_04-18-01_01.mongo.csv,MongoDump,2019-10-16 21:57:35,2019-10-16 21:57:37
group.hotel.2019-10-15_04-18-01_01.mongo.csv,MongoDump,2019-10-16 21:57:37,2019-10-16 21:57:40
group.hotel.2019-10-15_04-18-01_01.mongo.csv,MongoDump,2019-10-16 21:57:40,2019-10-16 21:57:43
group.hotel.2019-10-15_04-18-01_01.mongo.csv,MongoDump,2019-10-16 21:57:40,2019-10-16 22:00:33
group.hotel.2019-10-15_04-18-01_01.mongo.csv,MongoDump,2019-10-16 21:57:40,2019-10-16 21:57:44
group.hotel.2019-10-15_04-18-01_01.mongo.csv,MongoDump,2019-10-16 21:57:43,2019-10-16 21:57:49
group.hotel.2019-10-15_04-18-01_01.mongo.csv,MongoDump,2019-10-16 21:57:44,2019-10-16 21:58:01
group.hotel.2019-10-15_04-18-01_01.mongo.csv,MongoDump,2019-10-16 21:57:49,2019-10-16 21:57:52
group.hotel.2019-10-15_04-18-01_01.mongo.csv,MongoDump,2019-10-16 21:57:52,2019-10-16 21:58:52
group.hotel.2019-10-15_04-18-01_01.mongo.csv,MongoDump,2019-10-16 21:58:01,2019-10-16 21:58:05
group.hotel.2019-10-15_04-18-01_01.mongo.csv,MongoDump,2019-10-16 21:58:05,2019-10-16 21:58:08
group.hotel.2019-10-15_04-18-01_01.mongo.csv,MongoDump,2019-10-16 21:58:08,2019-10-16 21:58:18
group.hotel.2019-10-15_04-18-01_01.mongo.csv,MongoDump,2019-10-16 21:58:18,2019-10-16 21:59:35
group.hotel.2019-10-15_04-18-01_01.mongo.csv,MongoDump,2019-10-16 21:58:52,2019-10-16 22:00:32
group.hotel.2019-10-15_04-18-01_01.mongo.csv,MongoDump,2019-10-16 21:59:35,2019-10-16 21:59:38
group.hotel.2019-10-15_04-18-01_01.mongo.csv,MongoDump,2019-10-16 21:59:38,2019-10-16 21:59:48
group.hotel.2019-10-15_04-18-01_01.mongo.csv,MongoDump,2019-10-16 21:59:48,2019-10-16 21:59:51
group.hotel.2019-10-15_04-18-01_01.mongo.csv,MongoDump,2019-10-16 21:59:51,2019-10-16 21:59:54
group.hotel.2019-10-15_04-18-01_01.mongo.csv,MongoDump,2019-10-16 21:59:54,2019-10-16 21:59:57
group.hotel.2019-10-15_04-18-01_01.mongo.csv,MongoDump,2019-10-16 21:59:57,2019-10-16 22:09:30
group.hotel.2019-10-15_04-18-01_01.mongo.csv,MongoDump,2019-10-16 22:00:32,2019-10-16 22:00:36
group.hotel.2019-10-15_04-18-01_01.mongo.csv,MongoDump,2019-10-16 22:00:33,2019-10-16 22:00:38
group.hotel.2019-10-15_04-18-01_01.mongo.csv,MongoDump,2019-10-16 22:00:36,2019-10-16 22:00:42
group.hotel.2019-10-15_04-18-01_01.mongo.csv,MongoDump,2019-10-16 22:00:38,2019-10-16 22:00:41
group.hotel.2019-10-15_04-18-01_01.mongo.csv,MongoDump,2019-10-16 22:00:41,2019-10-16 22:00:44
group.hotel.2019-10-15_04-18-01_01.mongo.csv,MongoDump,2019-10-16 22:00:42,2019-10-16 22:00:45
group.hotel.2019-10-15_04-18-01_01.mongo.csv,MongoDump,2019-10-16 22:00:44,2019-10-16 22:01:11
group.hotel.2019-10-15_04-18-01_01.mongo.csv,MongoDump,2019-10-16 22:00:45,2019-10-16 22:00:50
group.hotel.2019-10-15_04-18-01_01.mongo.csv,MongoDump,2019-10-16 22:00:50,2019-10-16 22:00:54
group.hotel.2019-10-15_04-18-01_01.mongo.csv,MongoDump,2019-10-16 22:00:54,2019-10-16 22:01:27
group.hotel.2019-10-15_04-18-01_01.mongo.csv,MongoDump,2019-10-16 22:01:11,2019-10-16 22:01:19
group.hotel.2019-10-15_04-18-01_01.mongo.csv,MongoDump,2019-10-16 22:01:19,2019-10-16 22:01:30
group.hotel.2019-10-15_04-18-01_01.mongo.csv,MongoDump,2019-10-16 22:01:27,2019-10-16 22:01:30
group.hotel.2019-10-15_04-18-01_01.mongo.csv,MongoDump,2019-10-16 22:01:30,2019-10-16 22:01:33
group.hotel.2019-10-15_04-18-01_01.mongo.csv,MongoDump,2019-10-16 22:01:30,2019-10-16 22:33:36
group.hotel.2019-10-15_04-18-01_01.mongo.csv,MongoDump,2019-10-16 22:01:33,2019-10-16 22:01:42
group.hotel.2019-10-15_04-18-01_01.mongo.csv,MongoDump,2019-10-16 22:01:42,2019-10-16 22:02:07
group.hotel.2019-10-15_04-18-01_01.mongo.csv,MongoDump,2019-10-16 22:02:07,2019-10-16 22:02:16
group.hotel.2019-10-15_04-18-01_01.mongo.csv,MongoDump,2019-10-16 22:02:16,2019-10-16 22:02:19
group.hotel.2019-10-15_04-18-01_01.mongo.csv,MongoDump,2019-10-16 22:02:19,2019-10-16 22:02:26
group.hotel.2019-10-15_04-18-01_01.mongo.csv,MongoDump,2019-10-16 22:02:26,2019-10-16 22:02:44
group.hotel.2019-10-15_04-18-01_01.mongo.csv,MongoDump,2019-10-16 22:02:44,2019-10-16 22:02:47
group.hotel.2019-10-15_04-18-01_01.mongo.csv,MongoDump,2019-10-16 22:02:47,2019-10-16 22:02:52
group.hotel.2019-10-15_04-18-01_01.mongo.csv,MongoDump,2019-10-16 22:02:52,2019-10-16 22:02:56
group.hotel.2019-10-15_04-18-01_01.mongo.csv,MongoDump,2019-10-16 22:02:56,2019-10-16 22:03:01
group.hotel.2019-10-15_04-18-01_01.mongo.csv,MongoDump,2019-10-16 22:03:01,2019-10-16 22:06:21
group.hotel.2019-10-15_04-18-01_01.mongo.csv,MongoDump,2019-10-16 22:06:21,2019-10-16 22:06:23
group.hotel.2019-10-15_04-18-01_01.mongo.csv,MongoDump,2019-10-16 22:06:23,2019-10-16 22:06:33
group.hotel.2019-10-15_04-18-01_01.mongo.csv,MongoDump,2019-10-16 22:06:33,2019-10-16 22:06:37
group.hotel.2019-10-15_04-18-01_01.mongo.csv,MongoDump,2019-10-16 22:06:37,2019-10-16 22:07:46
group.hotel.2019-10-15_04-18-01_01.mongo.csv,MongoDump,2019-10-16 22:07:46,2019-10-16 22:07:49
group.hotel.2019-10-15_04-18-01_01.mongo.csv,MongoDump,2019-10-16 22:07:49,2019-10-16 22:07:52
group.hotel.2019-10-15_04-18-01_01.mongo.csv,MongoDump,2019-10-16 22:07:52,2019-10-16 22:07:56
group.hotel.2019-10-15_04-18-01_01.mongo.csv,MongoDump,2019-10-16 22:07:56,2019-10-16 22:08:27
group.hotel.2019-10-15_04-18-01_01.mongo.csv,MongoDump,2019-10-16 22:08:27,2019-10-16 22:08:37
group.hotel.2019-10-15_04-18-01_01.mongo.csv,MongoDump,2019-10-16 22:08:37,2019-10-16 22:09:56
group.hotel.2019-10-15_04-18-01_01.mongo.csv,MongoDump,2019-10-16 22:09:30,2019-10-16 22:09:36
group.hotel.2019-10-15_04-18-01_01.mongo.csv,MongoDump,2019-10-16 22:09:36,2019-10-16 22:09:40
group.hotel.2019-10-15_04-18-01_01.mongo.csv,MongoDump,2019-10-16 22:09:40,2019-10-16 22:09:43
group.hotel.2019-10-15_04-18-01_01.mongo.csv,MongoDump,2019-10-16 22:09:43,2019-10-16 22:09:46
group.hotel.2019-10-15_04-18-01_01.mongo.csv,MongoDump,2019-10-16 22:09:46,2019-10-16 22:10:08
group.hotel.2019-10-15_04-18-01_01.mongo.csv,MongoDump,2019-10-16 22:09:56,2019-10-16 22:09:59
group.hotel.2019-10-15_04-18-01_01.mongo.csv,MongoDump,2019-10-16 22:09:59,2019-10-16 22:10:02
group.hotel.2019-10-15_04-18-01_01.mongo.csv,MongoDump,2019-10-16 22:10:02,2019-10-16 22:10:05
group.hotel.2019-10-15_04-18-01_01.mongo.csv,MongoDump,2019-10-16 22:10:05,2019-10-16 22:13:18
group.hotel.2019-10-15_04-18-01_01.mongo.csv,MongoDump,2019-10-16 22:10:08,2019-10-16 22:10:11
group.hotel.2019-10-15_04-18-01_01.mongo.csv,MongoDump,2019-10-16 22:10:11,2019-10-16 22:10:38
group.hotel.2019-10-15_04-18-01_01.mongo.csv,MongoDump,2019-10-16 22:10:38,2019-10-16 22:10:41
group.hotel.2019-10-15_04-18-01_01.mongo.csv,MongoDump,2019-10-16 22:10:41,2019-10-16 22:10:44
group.hotel.2019-10-15_04-18-01_01.mongo.csv,MongoDump,2019-10-16 22:10:44,2019-10-16 22:10:52
group.hotel.2019-10-15_04-18-01_01.mongo.csv,MongoDump,2019-10-16 22:10:52,2019-10-16 22:11:07
group.hotel.2019-10-15_04-18-01_01.mongo.csv,MongoDump,2019-10-16 22:11:07,2019-10-16 22:11:10
group.hotel.2019-10-15_04-18-01_01.mongo.csv,MongoDump,2019-10-16 22:11:10,2019-10-16 22:12:16
group.hotel.2019-10-15_04-18-01_01.mongo.csv,MongoDump,2019-10-16 22:12:16,2019-10-16 22:12:18
group.hotel.2019-10-15_04-18-01_01.mongo.csv,MongoDump,2019-10-16 22:12:18,2019-10-16 22:13:44
group.hotel.2019-10-15_04-18-01_01.mongo.csv,MongoDump,2019-10-16 22:13:18,2019-10-16 22:13:20
group.hotel.2019-10-15_04-18-01_01.mongo.csv,MongoDump,2019-10-16 22:13:20,2019-10-16 22:13:24
group.hotel.2019-10-15_04-18-01_01.mongo.csv,MongoDump,2019-10-16 22:13:24,2019-10-16 22:34:17
group.hotel.2019-10-15_04-18-01_01.mongo.csv,MongoDump,2019-10-16 22:13:44,2019-10-16 22:13:46
group.hotel.2019-10-15_04-18-01_01.mongo.csv,MongoDump,2019-10-16 22:13:46,2019-10-16 22:13:52
group.hotel.2019-10-15_04-18-01_01.mongo.csv,MongoDump,2019-10-16 22:13:52,2019-10-16 22:14:12
group.hotel.2019-10-15_04-18-01_01.mongo.csv,MongoDump,2019-10-16 22:14:12,2019-10-16 22:14:14
group.hotel.2019-10-15_04-18-01_01.mongo.csv,MongoDump,2019-10-16 22:14:15,2019-10-16 22:14:19
group.hotel.2019-10-15_04-18-01_01.mongo.csv,MongoDump,2019-10-16 22:14:19,2019-10-16 22:14:23
group.hotel.2019-10-15_04-18-01_01.mongo.csv,MongoDump,2019-10-16 22:14:23,2019-10-16 22:14:26
group.hotel.2019-10-15_04-18-01_01.mongo.csv,MongoDump,2019-10-16 22:14:26,2019-10-16 22:14:29
group.hotel.2019-10-15_04-18-01_01.mongo.csv,MongoDump,2019-10-16 22:14:29,2019-10-16 22:14:31
group.hotel.2019-10-15_04-18-01_01.mongo.csv,MongoDump,2019-10-16 22:14:31,2019-10-16 22:14:34
group.hotel.2019-10-15_04-18-01_01.mongo.csv,MongoDump,2019-10-16 22:14:34,2019-10-16 22:15:47
group.hotel.2019-10-15_04-18-01_01.mongo.csv,MongoDump,2019-10-16 22:15:47,2019-10-16 22:15:58
group.hotel.2019-10-15_04-18-01_01.mongo.csv,MongoDump,2019-10-16 22:15:58,2019-10-16 22:16:05
group.hotel.2019-10-15_04-18-01_01.mongo.csv,MongoDump,2019-10-16 22:16:05,2019-10-16 22:16:22
group.hotel.2019-10-15_04-18-01_01.mongo.csv,MongoDump,2019-10-16 22:16:22,2019-10-16 22:16:25
group.hotel.2019-10-15_04-18-01_01.mongo.csv,MongoDump,2019-10-16 22:16:25,2019-10-16 22:16:29
group.hotel.2019-10-15_04-18-01_01.mongo.csv,MongoDump,2019-10-16 22:16:29,2019-10-16 22:16:33
group.hotel.2019-10-15_04-18-01_01.mongo.csv,MongoDump,2019-10-16 22:16:33,2019-10-16 22:16:36
group.hotel.2019-10-15_04-18-01_01.mongo.csv,MongoDump,2019-10-16 22:16:36,2019-10-16 22:16:39
group.hotel.2019-10-15_04-18-01_01.mongo.csv,MongoDump,2019-10-16 22:16:39,2019-10-16 22:16:42
group.hotel.2019-10-15_04-18-01_01.mongo.csv,MongoDump,2019-10-16 22:16:42,2019-10-16 22:16:46
group.hotel.2019-10-15_04-18-01_01.mongo.csv,MongoDump,2019-10-16 22:16:46,2019-10-16 22:16:52
group.hotel.2019-10-15_04-18-01_01.mongo.csv,MongoDump,2019-10-16 22:16:52,2019-10-16 22:16:55
group.hotel.2019-10-15_04-18-01_01.mongo.csv,MongoDump,2019-10-16 22:16:55,2019-10-16 22:16:58
group.hotel.2019-10-15_04-18-01_01.mongo.csv,MongoDump,2019-10-16 22:16:58,2019-10-16 22:17:12
group.hotel.2019-10-15_04-18-01_01.mongo.csv,MongoDump,2019-10-16 22:17:12,2019-10-16 22:43:15
group.hotel.2019-10-15_04-18-01_01.mongo.csv,MongoDump,2019-10-16 22:33:36,2019-10-16 22:33:43
group.hotel.2019-10-15_04-18-01_01.mongo.csv,MongoDump,2019-10-16 22:33:43,2019-10-16 22:33:52
group.hotel.2019-10-15_04-18-01_01.mongo.csv,MongoDump,2019-10-16 22:33:52,2019-10-16 22:35:09
group.hotel.2019-10-15_04-18-01_01.mongo.csv,MongoDump,2019-10-16 22:34:17,2019-10-16 22:34:29
group.hotel.2019-10-15_04-18-01_01.mongo.csv,MongoDump,2019-10-16 22:34:29,2019-10-16 22:34:35
group.hotel.2019-10-15_04-18-01_01.mongo.csv,MongoDump,2019-10-16 22:34:35,2019-10-16 22:34:41
group.hotel.2019-10-15_04-18-01_01.mongo.csv,MongoDump,2019-10-16 22:34:41,2019-10-16 22:35:04
group.hotel.2019-10-15_04-18-01_01.mongo.csv,MongoDump,2019-10-16 22:35:04,2019-10-16 22:35:07
group.hotel.2019-10-15_04-18-01_01.mongo.csv,MongoDump,2019-10-16 22:35:07,2019-10-16 22:35:14
group.hotel.2019-10-15_04-18-01_01.mongo.csv,MongoDump,2019-10-16 22:35:09,2019-10-16 22:36:26
group.hotel.2019-10-15_04-18-01_01.mongo.csv,MongoDump,2019-10-16 22:35:14,2019-10-16 22:37:45
group.hotel.2019-10-15_04-18-01_01.mongo.csv,MongoDump,2019-10-16 22:36:26,2019-10-16 22:36:47
group.hotel.2019-10-15_04-18-01_01.mongo.csv,MongoDump,2019-10-16 22:36:47,2019-10-16 22:36:54
group.hotel.2019-10-15_04-18-01_01.mongo.csv,MongoDump,2019-10-16 22:36:54,2019-10-16 22:37:15
group.hotel.2019-10-15_04-18-01_01.mongo.csv,MongoDump,2019-10-16 22:37:15,2019-10-16 22:37:20
group.hotel.2019-10-15_04-18-01_01.mongo.csv,MongoDump,2019-10-16 22:37:20,2019-10-16 22:37:26
group.hotel.2019-10-15_04-18-01_01.mongo.csv,MongoDump,2019-10-16 22:37:26,2019-10-16 22:37:38
group.hotel.2019-10-15_04-18-01_01.mongo.csv,MongoDump,2019-10-16 22:37:38,2019-10-16 22:37:44
group.hotel.2019-10-15_04-18-01_01.mongo.csv,MongoDump,2019-10-16 22:37:44,2019-10-16 22:38:17
group.hotel.2019-10-15_04-18-01_01.mongo.csv,MongoDump,2019-10-16 22:37:45,2019-10-16 22:37:49
group.hotel.2019-10-15_04-18-01_01.mongo.csv,MongoDump,2019-10-16 22:37:49,2019-10-16 22:38:01
group.hotel.2019-10-15_04-18-01_01.mongo.csv,MongoDump,2019-10-16 22:38:01,2019-10-16 22:38:04
group.hotel.2019-10-15_04-18-01_01.mongo.csv,MongoDump,2019-10-16 22:38:04,2019-10-16 22:38:07
group.hotel.2019-10-15_04-18-01_01.mongo.csv,MongoDump,2019-10-16 22:38:07,2019-10-16 22:38:10
group.hotel.2019-10-15_04-18-01_01.mongo.csv,MongoDump,2019-10-16 22:38:10,2019-10-16 22:38:15
group.hotel.2019-10-15_04-18-01_01.mongo.csv,MongoDump,2019-10-16 22:38:15,2019-10-16 22:38:20
group.hotel.2019-10-15_04-18-01_01.mongo.csv,MongoDump,2019-10-16 22:38:17,2019-10-16 22:38:34
group.hotel.2019-10-15_04-18-01_01.mongo.csv,MongoDump,2019-10-16 22:38:20,2019-10-16 22:38:25
group.hotel.2019-10-15_04-18-01_01.mongo.csv,MongoDump,2019-10-16 22:38:25,2019-10-16 22:38:28
group.hotel.2019-10-15_04-18-01_01.mongo.csv,MongoDump,2019-10-16 22:38:28,2019-10-16 22:38:32
group.hotel.2019-10-15_04-18-01_01.mongo.csv,MongoDump,2019-10-16 22:38:32,2019-10-16 22:38:35
group.hotel.2019-10-15_04-18-01_01.mongo.csv,MongoDump,2019-10-16 22:38:34,2019-10-16 22:38:40
group.hotel.2019-10-15_04-18-01_01.mongo.csv,MongoDump,2019-10-16 22:38:35,2019-10-16 22:38:39
group.hotel.2019-10-15_04-18-01_01.mongo.csv,MongoDump,2019-10-16 22:38:39,2019-10-16 22:40:55
group.hotel.2019-10-15_04-18-01_01.mongo.csv,MongoDump,2019-10-16 22:38:40,2019-10-16 22:38:43
group.hotel.2019-10-15_04-18-01_01.mongo.csv,MongoDump,2019-10-16 22:38:43,2019-10-16 22:40:22
group.hotel.2019-10-15_04-18-01_01.mongo.csv,MongoDump,2019-10-16 22:40:22,2019-10-16 22:40:27
group.hotel.2019-10-15_04-18-01_01.mongo.csv,MongoDump,2019-10-16 22:40:27,2019-10-16 22:40:31
group.hotel.2019-10-15_04-18-01_01.mongo.csv,MongoDump,2019-10-16 22:40:31,2019-10-16 22:40:35
group.hotel.2019-10-15_04-18-01_01.mongo.csv,MongoDump,2019-10-16 22:40:35,2019-10-16 22:48:23
group.hotel.2019-10-15_04-18-01_01.mongo.csv,MongoDump,2019-10-16 22:40:55,2019-10-16 22:41:01
group.hotel.2019-10-15_04-18-01_01.mongo.csv,MongoDump,2019-10-16 22:41:01,2019-10-16 22:41:42
group.hotel.2019-10-15_04-18-01_01.mongo.csv,MongoDump,2019-10-16 22:41:42,2019-10-16 22:41:44
group.hotel.2019-10-15_04-18-01_01.mongo.csv,MongoDump,2019-10-16 22:41:45,2019-10-16 22:42:01
group.hotel.2019-10-15_04-18-01_01.mongo.csv,MongoDump,2019-10-16 22:42:01,2019-10-16 22:42:05
group.hotel.2019-10-15_04-18-01_01.mongo.csv,MongoDump,2019-10-16 22:42:05,2019-10-16 22:43:32
group.hotel.2019-10-15_04-18-01_01.mongo.csv,MongoDump,2019-10-16 22:43:15,2019-10-16 22:43:18
group.hotel.2019-10-15_04-18-01_01.mongo.csv,MongoDump,2019-10-16 22:43:18,2019-10-16 22:43:27
group.hotel.2019-10-15_04-18-01_01.mongo.csv,MongoDump,2019-10-16 22:43:27,2019-10-16 22:48:28
group.hotel.2019-10-15_04-18-01_01.mongo.csv,MongoDump,2019-10-16 22:43:32,2019-10-16 22:46:29
group.hotel.2019-10-15_04-18-01_01.mongo.csv,MongoDump,2019-10-16 22:46:29,2019-10-16 22:46:34
group.hotel.2019-10-15_04-18-01_01.mongo.csv,MongoDump,2019-10-16 22:46:34,2019-10-16 22:47:42
group.hotel.2019-10-15_04-18-01_01.mongo.csv,MongoDump,2019-10-16 22:47:42,2019-10-16 22:47:54
group.hotel.2019-10-15_04-18-01_01.mongo.csv,MongoDump,2019-10-16 22:47:54,2019-10-16 22:47:57
group.hotel.2019-10-15_04-18-01_01.mongo.csv,MongoDump,2019-10-16 22:47:57,2019-10-16 22:48:44
group.hotel.2019-10-15_04-18-01_01.mongo.csv,MongoDump,2019-10-16 22:48:23,2019-10-16 22:48:34
group.hotel.2019-10-15_04-18-01_01.mongo.csv,MongoDump,2019-10-16 22:48:28,2019-10-16 22:48:32
group.hotel.2019-10-15_04-18-01_01.mongo.csv,MongoDump,2019-10-16 22:48:32,2019-10-16 22:50:45
group.hotel.2019-10-15_04-18-01_01.mongo.csv,MongoDump,2019-10-16 22:48:34,2019-10-16 22:49:53
group.hotel.2019-10-15_04-18-01_01.mongo.csv,MongoDump,2019-10-16 22:48:44,2019-10-16 22:48:47
group.hotel.2019-10-15_04-18-01_01.mongo.csv,MongoDump,2019-10-16 22:48:47,2019-10-16 22:48:53
group.hotel.2019-10-15_04-18-01_01.mongo.csv,MongoDump,2019-10-16 22:48:53,2019-10-16 22:49:09
group.hotel.2019-10-15_04-18-01_01.mongo.csv,MongoDump,2019-10-16 22:49:09,2019-10-16 22:49:16
group.hotel.2019-10-15_04-18-01_01.mongo.csv,MongoDump,2019-10-16 22:49:16,2019-10-16 22:49:21
group.hotel.2019-10-15_04-18-01_01.mongo.csv,MongoDump,2019-10-16 22:49:21,2019-10-16 22:49:36
group.hotel.2019-10-15_04-18-01_01.mongo.csv,MongoDump,2019-10-16 22:49:36,2019-10-16 22:49:45
group.hotel.2019-10-15_04-18-01_01.mongo.csv,MongoDump,2019-10-16 22:49:45,2019-10-16 22:49:54
group.hotel.2019-10-15_04-18-01_01.mongo.csv,MongoDump,2019-10-16 22:49:53,2019-10-16 22:49:58
group.hotel.2019-10-15_04-18-01_01.mongo.csv,MongoDump,2019-10-16 22:49:54,2019-10-16 22:49:57
group.hotel.2019-10-15_04-18-01_01.mongo.csv,MongoDump,2019-10-16 22:49:57,2019-10-16 22:50:01
group.hotel.2019-10-15_04-18-01_01.mongo.csv,MongoDump,2019-10-16 22:49:58,2019-10-16 22:53:12
group.hotel.2019-10-15_04-18-01_01.mongo.csv,MongoDump,2019-10-16 22:50:01,2019-10-16 22:50:05
group.hotel.2019-10-15_04-18-01_01.mongo.csv,MongoDump,2019-10-16 22:50:05,2019-10-16 22:52:58
group.hotel.2019-10-15_04-18-01_01.mongo.csv,MongoDump,2019-10-16 22:50:45,2019-10-16 22:51:09
group.hotel.2019-10-15_04-18-01_01.mongo.csv,MongoDump,2019-10-16 22:51:09,2019-10-16 22:51:17
group.hotel.2019-10-15_04-18-01_01.mongo.csv,MongoDump,2019-10-16 22:51:17,2019-10-16 22:51:19
group.hotel.2019-10-15_04-18-01_01.mongo.csv,MongoDump,2019-10-16 22:51:19,2019-10-16 22:51:23
group.hotel.2019-10-15_04-18-01_01.mongo.csv,MongoDump,2019-10-16 22:51:23,2019-10-16 22:51:44
group.hotel.2019-10-15_04-18-01_01.mongo.csv,MongoDump,2019-10-16 22:51:44,2019-10-16 22:51:50
group.hotel.2019-10-15_04-18-01_01.mongo.csv,MongoDump,2019-10-16 22:51:50,2019-10-16 22:51:54
group.hotel.2019-10-15_04-18-01_01.mongo.csv,MongoDump,2019-10-16 22:51:54,2019-10-16 22:52:35
group.hotel.2019-10-15_04-18-01_01.mongo.csv,MongoDump,2019-10-16 22:52:35,2019-10-16 22:54:31
group.hotel.2019-10-15_04-18-01_01.mongo.csv,MongoDump,2019-10-16 22:52:58,2019-10-16 22:53:02
group.hotel.2019-10-15_04-18-01_01.mongo.csv,ExtractStaleCounts,2019-10-16 22:54:31,2019-10-16 23:15:49
group.hotel.2019-10-15_04-18-01_01.mongo.csv,DeleteStaleCounts,2019-10-16 23:15:49,2019-10-16 23:21:33
group.hotel.2019-10-15_04-18-01_01.mongo.csv,MongoIndexConstructionTask,2019-10-16 23:21:33,2019-10-16 23:21:42
group.hotel.2019-10-15_04-18-01_01.mongo.csv,MongoIndexConstructionTask,2019-10-16 23:21:33,2019-10-16 23:21:42
group.hotel.2019-10-15_04-18-01_01.mongo.csv,MongoIndexConstructionTask,2019-10-16 23:21:33,2019-10-16 23:21:42
group.hotel.2019-10-15_04-18-01_01.mongo.csv,MongoIndexConstructionTask,2019-10-16 23:21:33,2019-10-16 23:21:42
group.hotel.2019-10-13_03-24-01_01.mongo.csv,AllTasks,2019-10-14 02:00:28,2019-10-14 21:54:52
group.hotel.2019-10-13_03-24-01_01.mongo.csv,CategorySentimentTask,2019-10-14 02:00:50,2019-10-14 02:00:51
group.hotel.2019-10-13_03-24-01_01.mongo.csv,MatchIncDumpTask,2019-10-14 02:00:50,2019-10-14 02:01:16
group.hotel.2019-10-13_03-24-01_01.mongo.csv,MgmtResponseIncDumpTask,2019-10-14 02:00:50,2019-10-14 02:02:14
group.hotel.2019-10-13_03-24-01_01.mongo.csv,ReviewIncDumpTask,2019-10-14 02:00:50,2019-10-14 02:01:11
group.hotel.2019-10-13_03-24-01_01.mongo.csv,IntermedIncClustersTask,2019-10-14 02:01:11,2019-10-14 02:01:50
group.hotel.2019-10-13_03-24-01_01.mongo.csv,IntermedIncClustersTask,2019-10-14 02:02:14,2019-10-14 02:03:26
group.hotel.2019-10-13_03-24-01_01.mongo.csv,IncClustersTask,2019-10-14 02:03:26,2019-10-14 02:03:53
group.hotel.2019-10-13_03-24-01_01.mongo.csv,IncJoinTask,2019-10-14 02:03:53,2019-10-14 02:16:50
group.hotel.2019-10-13_03-24-01_01.mongo.csv,IncJoinTask,2019-10-14 02:03:53,2019-10-14 02:15:07
group.hotel.2019-10-13_03-24-01_01.mongo.csv,ClusterCategorySwapColumns,2019-10-14 02:16:50,2019-10-14 02:25:06
group.hotel.2019-10-13_03-24-01_01.mongo.csv,ClusterCategoryEnrichMatchesWithSourceId,2019-10-14 02:25:06,2019-10-14 02:45:51
group.hotel.2019-10-13_03-24-01_01.mongo.csv,MapCategoryReduceBuild,2019-10-14 02:45:51,2019-10-14 03:17:16
group.hotel.2019-10-13_03-24-01_01.mongo.csv,TransformMap,2019-10-14 03:17:16,2019-10-14 03:45:35
group.hotel.2019-10-13_03-24-01_01.mongo.csv,UpdateMongoRed,2019-10-14 03:45:35,2019-10-14 04:22:16
group.hotel.2019-10-13_03-24-01_01.mongo.csv,CreateMongoIndex,2019-10-14 04:22:16,2019-10-14 04:22:20
group.hotel.2019-10-13_03-24-01_01.mongo.csv,MongoIndexConstructionTask,2019-10-14 04:22:20,2019-10-14 04:22:24
group.hotel.2019-10-13_03-24-01_01.mongo.csv,ClusterCategorySwapColumns,2019-10-14 04:27:11,2019-10-14 04:37:40
group.hotel.2019-10-13_03-24-01_01.mongo.csv,PreGroupTask,2019-10-14 04:27:11,2019-10-14 05:16:06
group.hotel.2019-10-13_03-24-01_01.mongo.csv,ClusterCategoryEnrichMatchesWithSourceId,2019-10-14 04:37:40,2019-10-14 05:35:26
group.hotel.2019-10-13_03-24-01_01.mongo.csv,GroupTTask,2019-10-14 05:16:06,2019-10-14 05:22:43
group.hotel.2019-10-13_03-24-01_01.mongo.csv,IndexFileTask,2019-10-14 05:22:43,2019-10-14 05:23:35
group.hotel.2019-10-13_03-24-01_01.mongo.csv,MapCategoryReduceBuild,2019-10-14 05:35:26,2019-10-14 09:24:30
group.hotel.2019-10-13_03-24-01_01.mongo.csv,TransformMap,2019-10-14 09:24:30,2019-10-14 13:06:18
